GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine RPM(rpm),Fuel used (trip)(l),Distance to empty (Estimated)(km),Trip Distance(km),Kilometers Per Litre(Instant)(kpl),Fuel Level (From Engine ECU)(%),Horsepower (At the wheels)(hp),Fuel pressure(psi),Acceleration Sensor(Total)(g),Engine Oil Temperature(°C),Speed (OBD)(km/h),GPS Latitude(°),GPS Longitude(°),Speed (GPS)(km/h),GPS Accuracy(m),GPS Satellites
Tue Apr 16 20:54:54 ART 2013,16-abr-2013 20:54:53.658,-60.73821099,-32.73956841,8.0,3.0,39.099998474121094,0.9,0.70632553,3.61010838,7.69110012,-0.21817756,-,-,-,1.39634681,-,-,-,-,-0.22208054,-,-,-32.7395668,-60.73821259,28.79999924,3,8
Tue Apr 16 20:54:55 ART 2013,16-abr-2013 20:54:54.567,-60.73820574,-32.73949089,8.25,3.0,38.70000076293945,1.7,-1.02024806,3.13922453,8.16198444,-0.18977344,-,-,-,1.40495789,-,-,3.19488502,-,0.06199234,-,-,-32.73949051,-60.73820496,29.69999886,3,8
Tue Apr 16 20:54:56 ART 2013,16-abr-2013 20:54:55.546,-60.73820568,-32.73942248,8.25,3.0,39.400001525878906,1.3,1.09872866,2.35441852,9.96703815,-0.03728294,-,-,-,1.41254461,-,-,-,-,-0.07157224,-,-,-32.73942184,-60.73820496,29.69999886,3,8
Tue Apr 16 20:54:57 ART 2013,16-abr-2013 20:54:56.498,-60.7381888,-32.73933033,9.5,3.0,39.29999923706055,2.2,-0.94176739,3.61010838,11.6936121,0.16396725,-,-,-,1.42288578,-,-,11.5936079,-,0.25163826,-,-,-32.73933029,-60.7381897,34.20000076,3,8
Tue Apr 16 20:54:58 ART 2013,16-abr-2013 20:54:57.487,-60.73818945,-32.73925026,9.5,3.0,39.29999923706055,1.6,-0.78480613,2.98226333,8.78982925,-0.13769305,-,-,-,1.43176568,-,-,-,-,-0.17648941,-,-,-32.73925018,-60.7381897,34.20000076,3,9
Tue Apr 16 20:54:59 ART 2013,16-abr-2013 20:54:58.477,-60.73818842,-32.73916131,9.5,3.0,39.5,3.3,-0.78480613,2.19745731,7.84806156,-0.25262576,-,-,-,1.44163072,-,-,-,-,-0.26456967,-,-,-32.73916245,-60.7381897,34.20000076,3,9
Tue Apr 16 20:55:00 ART 2013,16-abr-2013 20:54:59.779,-60.73818118,-32.73907486,9.5,3.0,39.400001525878906,2.5,-0.39240307,2.35441852,12.63537884,0.2235465,-,-,-,1.45124197,-,-,-,-,0.19179875,-,-,-32.73907471,-60.73818207,34.20000076,3,9
Tue Apr 16 20:55:01 ART 2013,16-abr-2013 20:55:00.489,-60.73818046,-32.73898693,9.263504,3.0,39.20000076293945,2.8,-0.15696123,1.96201539,9.73159599,-0.0751487,-,-,-,1.46099365,-,-,-,-,0.01244056,-,-,-32.73898697,-60.73818207,33.34861374,3,9
Tue Apr 16 20:55:02 ART 2013,16-abr-2013 20:55:01.488,-60.73816757,-32.73890617,9.25,3.0,38.5,3.8,-0.54936433,2.98226333,8.71134853,-0.14697242,-,-,-,1.47003102,-,-,-,-,-0.05940763,-,-,-32.73890686,-60.73816681,33.29999924,3,8
Tue Apr 16 20:55:03 ART 2013,16-abr-2013 20:55:02.488,-60.73816316,-32.73882543,8.5,3.0,38.20000076293945,1.5,-0.39240307,3.45314717,10.04551888,-0.10796701,-,-,-,1.47899461,-,-,-,-,0.08392833,-,-,-32.73882675,-60.73816299,30.59999847,3,8
Tue Apr 16 20:55:04 ART 2013,16-abr-2013 20:55:03.489,-60.73815581,-32.7387538,8.5,3.0,38.099998474121094,1.1,-0.15696123,2.98226333,10.20248032,-0.13845782,-,-,-,1.48696816,-,-,-,-,-0.24370408,-,-,-32.73875427,-60.73815536,30.59999847,3,9
Tue Apr 16 20:55:05 ART 2013,16-abr-2013 20:55:04.499,-60.73814691,-32.73868106,8.25,3.0,38.0,1.0,-0.07848062,1.72657359,8.71134853,-0.18192768,-,-,-,1.49507809,-,-,-,-,-0.09437485,-,-,-32.73868179,-60.73814774,29.69999886,3,9
Tue Apr 16 20:55:06 ART 2013,16-abr-2013 20:55:05.544,-60.73814664,-32.73861602,7.75,3.0,38.900001525878906,0.0,0.54936433,2.11897659,9.73159599,-0.07044852,-,-,-,1.50229108,-,-,-,-,0.12910345,-,-,-32.73861694,-60.73814774,27.89999962,3,9
Tue Apr 16 20:55:07 ART 2013,16-abr-2013 20:55:06.578,-60.73814178,-32.73853664,7.75,3.0,39.900001525878906,0.8,0,2.5898602,9.73159599,-0.06070745,-,-,-,1.51110613,-,-,-,-,0.08808591,-,-,-32.73853683,-60.73814011,27.89999962,3,9
Tue Apr 16 20:55:08 ART 2013,16-abr-2013 20:55:07.554,-60.7381457,-32.73847292,7.75,3.0,39.79999923706055,0.1,0.62784493,3.61010838,9.88855743,-0.01225424,-,-,-,1.51818216,-,-,-,-,0.01887247,-,-,-32.73847198,-60.73814392,27.89999962,3,8
Tue Apr 16 20:55:09 ART 2013,16-abr-2013 20:55:08.490,-60.73814491,-32.73840242,7.75,4.0,40.29999923706055,2.5,-0.94176739,2.98226333,10.20248032,0.00052965,-,-,-,1.52600098,-,-,-,-,0.03316675,-,-,-32.73840332,-60.73814392,27.89999962,4,8
Tue Apr 16 20:55:10 ART 2013,16-abr-2013 20:55:09.490,-60.73814427,-32.73834249,7.5,5.0,40.900001525878906,1.6,-0.07848062,2.2759378,10.1239996,-0.02944887,-,-,-,1.53264749,-,-,-,-,-0.24429709,-,-,-32.73834229,-60.73814392,27,5,7
Tue Apr 16 20:55:11 ART 2013,16-abr-2013 20:55:10.543,-60.73814828,-32.73825802,8.01561,5.0,39.5,357.9,1.56961226,3.37466645,13.81258869,0.37098598,-,-,-,1.54202271,-,-,2.01466131,-,0.02803998,-,-,-32.73825836,-60.73814774,28.85619354,5,7
Tue Apr 16 20:55:12 ART 2013,16-abr-2013 20:55:11.488,-60.73815039,-32.73819831,7.5,4.0,39.400001525878906,359.4,-0.15696123,2.04049611,6.12148809,-0.42929012,-,-,-,1.54864752,-,-,-,-,-0.34182176,-,-,-32.73819733,-60.73815155,27,4,8
Tue Apr 16 20:55:13 ART 2013,16-abr-2013 20:55:12.553,-60.73816343,-32.73812958,7.5,4.0,39.29999923706055,1.2,0.31392246,3.76706958,12.08601475,0.20362043,-,-,-,1.55636704,-,-,-,-,-0.04699508,-,-,-32.73812866,-60.73816299,27,4,8
Tue Apr 16 20:55:14 ART 2013,16-abr-2013 20:55:13.543,-60.73815976,-32.73805491,7.5,4.0,39.599998474121094,1.5,-0.23544185,0.23544185,9.1822319,-0.15062106,-,-,-,1.56465507,-,-,-,-,0.09037908,-,-,-32.73805618,-60.73815918,27,4,7
Tue Apr 16 20:55:15 ART 2013,16-abr-2013 20:55:14.577,-60.7381618,-32.738021,4.031129,4.0,38.5,7.6,-0.70632553,1.88353479,10.1239996,-0.03506041,-,-,-,1.56842053,-,-,-,-,-0.09589659,-,-,-32.73802185,-60.73816299,14.51206398,4,8
Tue Apr 16 20:55:16 ART 2013,16-abr-2013 20:55:15.494,-60.73815564,-32.73799311,3.2882366,3.0,38.900001525878906,1.2,-0.31392246,2.19745731,10.75184441,0.03187907,-,-,-,1.57156694,-,-,-,-,0.11950499,-,-,-32.73799133,-60.73815536,11.83765125,3,8
Tue Apr 16 20:55:17 ART 2013,16-abr-2013 20:55:16.473,-60.73815417,-32.73797248,3.0,3.0,38.900001525878906,356.2,-0.54936433,2.51137972,7.84806156,-0.24541038,-,-,-,1.57385898,-,-,-,-,-0.038698,-,-,-32.73797226,-60.73815536,10.79999924,3,9
Tue Apr 16 20:55:18 ART 2013,16-abr-2013 20:55:17.464,-60.73816289,-32.73793431,4.031129,3.0,39.29999923706055,347.4,-1.72657359,2.98226333,10.51640224,0.04085028,-,-,-,1.57817018,-,-,-,-,0.12847929,-,-,-32.73793411,-60.73816299,14.51206398,3,7
Tue Apr 16 20:55:19 ART 2013,16-abr-2013 20:55:18.483,-60.73817426,-32.73789441,4.0,3.0,40.20000076293945,345.8,-3.68858886,1.88353479,9.81007671,-0.00176752,-,-,-,1.58272159,-,-,3.82368827,-,0.03468439,-,-,-32.73789597,-60.73817444,14.39999962,3,7
Tue Apr 16 20:55:20 ART 2013,16-abr-2013 20:55:19.482,-60.73822365,-32.73786555,5.25,3.0,40.599998474121094,311.9,-3.13922453,2.82530212,8.16198444,-0.15045023,-,-,-,1.58834958,-,-,12.06722641,-,0.04790796,-,-,-32.73786545,-60.73822403,18.89999962,3,8
Tue Apr 16 20:55:21 ART 2013,16-abr-2013 20:55:20.607,-60.73827556,-32.73783859,5.771698,3.0,39.70000076293945,289.3,-1.25568986,3.92403078,9.41767406,-0.03938806,-,-,-,1.5940603,-,-,5.35331488,-,-0.21613441,-,-,-32.73783875,-60.73827744,20.77811241,3,8
Tue Apr 16 20:55:22 ART 2013,16-abr-2013 20:55:21.569,-60.73833306,-32.73782227,6.75,3.0,39.29999923706055,280.8,-0.62784493,3.45314717,8.08350372,-0.18891811,-,-,-,1.59974551,-,-,-,-,0.02091336,-,-,-32.73782349,-60.73833466,24.29999924,3,7
Tue Apr 16 20:55:23 ART 2013,16-abr-2013 20:55:22.714,-60.73842253,-32.73780549,7.75,3.0,38.5,280.0,0.15696123,2.98226333,10.67336369,-0.21630162,-,-,-,1.60833538,-,-,15.03105831,-,-0.16582614,-,-,-32.73780441,-60.73842239,27.89999962,3,8
Tue Apr 16 20:55:24 ART 2013,16-abr-2013 20:55:23.492,-60.73850406,-32.73779778,8.0,3.0,38.0,281.8,-0.39240307,1.56961226,9.10375118,-0.14469498,-,-,-,1.61602473,-,-,-,-,-0.05289362,-,-,-32.73779678,-60.7385025,28.79999924,3,8
Tue Apr 16 20:55:25 ART 2013,16-abr-2013 20:55:24.481,-60.73858803,-32.73778614,8.25,3.0,38.099998474121094,282.3,-0.07848062,2.2759378,10.04551888,-0.03725255,-,-,-,1.62400031,-,-,3.93515944,-,0.12955704,-,-,-32.73778534,-60.73858643,29.69999886,3,8
Tue Apr 16 20:55:26 ART 2013,16-abr-2013 20:55:25.466,-60.73867464,-32.73776786,8.5,3.0,38.0,281.7,0.31392246,2.74682164,9.1822319,-0.10972893,-,-,-,1.63236749,-,-,3.58771586,-,-0.02215142,-,-,-32.73776627,-60.73867416,30.59999847,3,8
Tue Apr 16 20:55:27 ART 2013,16-abr-2013 20:55:26.481,-60.73876979,-32.73775042,8.514693,3.0,38.20000076293945,281.5,0.23544185,1.64809287,9.73159599,-0.08082426,-,-,-,1.64149308,-,-,-,-,-0.00804063,-,-,-32.73775101,-60.73876953,30.65289497,3,8
Tue Apr 16 20:55:28 ART 2013,16-abr-2013 20:55:27.789,-60.73885596,-32.73773874,8.25,3.0,38.900001525878906,280.9,-0.4708837,3.21770525,6.59237146,-0.33792341,-,-,-,1.64967287,-,-,-,-,-0.02921768,-,-,-32.73773956,-60.73885727,29.69999886,3,8
Tue Apr 16 20:55:29 ART 2013,16-abr-2013 20:55:28.802,-60.73892856,-32.73772037,8.0,3.0,38.900001525878906,282.9,-0.54936433,2.66834092,9.26071262,-0.1032359,-,-,-,1.65677595,-,-,-,-,0.01818085,-,-,-32.73772049,-60.73892975,28.79999924,3,9
Tue Apr 16 20:55:30 ART 2013,16-abr-2013 20:55:29.480,-60.73902047,-32.73770306,7.7661123,3.0,38.79999923706055,280.9,0.23544185,2.98226333,9.49615479,-0.07233858,-,-,-,1.66560185,-,-,-,-,-0.13237005,-,-,-32.73770142,-60.7390213,27.958004,3,7
Tue Apr 16 20:55:31 ART 2013,16-abr-2013 20:55:30.553,-60.73909547,-32.73768699,7.75,3.0,38.79999923706055,282.2,0.70632553,2.66834092,8.63286781,-0.16334891,-,-,-,1.67285395,-,-,-,-,0.20550364,-,-,-32.73768616,-60.73909378,27.89999962,3,8
Tue Apr 16 20:55:32 ART 2013,16-abr-2013 20:55:31.482,-60.73918016,-32.7376731,7.75,3.0,39.599998474121094,282.1,-1.56961226,2.82530212,8.78982925,-0.13258433,-,-,-,1.68093991,-,-,-,-,-0.08831336,-,-,-32.73767471,-60.73918152,27.89999962,3,7
Tue Apr 16 20:55:33 ART 2013,16-abr-2013 20:55:32.774,-60.73926187,-32.73766465,7.5,3.0,39.20000076293945,281.9,-1.17720926,3.21770525,8.94678974,-0.11064601,-,-,-,1.68865561,-,-,-,-,0.22810979,-,-,-32.73766327,-60.73926163,27,3,8
Tue Apr 16 20:55:34 ART 2013,16-abr-2013 20:55:33.489,-60.73933967,-32.73764434,7.5,3.0,38.79999923706055,281.9,-0.86328679,1.88353479,8.39742565,-0.20556557,-,-,-,1.69628763,-,-,-,-,-0.11802079,-,-,-32.7376442,-60.73933792,27,3,7
Tue Apr 16 20:55:35 ART 2013,16-abr-2013 20:55:34.487,-60.73941439,-32.73762472,7.25,3.0,38.5,282.5,0.23544185,2.5898602,10.51640224,-0.09099154,-,-,-,1.70362127,-,-,-,-,0.10467568,-,-,-32.73762512,-60.73941422,26.09999847,3,7
Tue Apr 16 20:55:36 ART 2013,16-abr-2013 20:55:35.493,-60.73948462,-32.73761404,6.5,3.0,39.099998474121094,284.2,-0.4708837,2.51137972,10.04551888,-0.0306294,-,-,-,1.71030951,-,-,-,-,0.09181713,-,-,-32.73761368,-60.73948288,23.39999962,3,7
Tue Apr 16 20:55:37 ART 2013,16-abr-2013 20:55:36.488,-60.73954616,-32.73759831,6.5,3.0,39.0,280.6,-1.72657359,3.06074405,9.49615479,-0.05508041,-,-,-,1.71633565,-,-,-,-,-0.01920853,-,-,-32.73759842,-60.73954773,23.39999962,3,7
Tue Apr 16 20:55:38 ART 2013,16-abr-2013 20:55:37.552,-60.7396188,-32.73757815,6.25,3.0,38.900001525878906,283.0,-1.33417046,3.29618573,10.51640224,0.04439068,-,-,-,1.7235018,-,-,-,-,0.09316536,-,-,-32.73757935,-60.73962021,22.5,3,7
Tue Apr 16 20:55:39 ART 2013,16-abr-2013 20:55:38.793,-60.73968588,-32.73755709,6.5,3.0,38.70000076293945,284.3,-1.09872866,1.88353479,8.71134853,-0.17183924,-,-,-,1.73020887,-,-,-,-,-0.10784087,-,-,-32.73755646,-60.73968506,23.39999962,3,9
Tue Apr 16 20:55:40 ART 2013,16-abr-2013 20:55:39.548,-60.73975988,-32.73753786,6.75,3.0,38.599998474121094,284.0,-0.54936433,2.5898602,9.33919334,-0.09772283,-,-,-,1.73746526,-,-,-,-,0.03829912,-,-,-32.73753738,-60.73976135,24.29999924,3,8
Tue Apr 16 20:55:41 ART 2013,16-abr-2013 20:55:40.485,-60.73983306,-32.73753136,7.0,3.0,39.70000076293945,282.3,0.07848062,1.56961226,7.92654228,-0.26350904,-,-,-,1.74436212,-,-,3.54614544,-,-0.17598403,-,-,-32.73752975,-60.73983383,25.19999886,3,7
Tue Apr 16 20:55:42 ART 2013,16-abr-2013 20:55:41.486,-60.73990465,-32.73751938,7.0,3.0,39.5,285.2,0.31392246,2.5898602,11.85057259,0.14969122,-,-,-,1.75120246,-,-,-,-,0.23735739,-,-,-32.73751831,-60.73990631,25.19999886,3,7
Tue Apr 16 20:55:43 ART 2013,16-abr-2013 20:55:42.483,-60.73997359,-32.73750299,6.75,3.0,39.400001525878906,283.2,0.94176739,1.49113166,10.83032513,0.0313071,-,-,-,1.7579149,-,-,-,-,0.11893284,-,-,-32.73750305,-60.73997498,24.29999924,3,7
Tue Apr 16 20:55:44 ART 2013,16-abr-2013 20:55:43.486,-60.74004396,-32.73749724,6.75,3.0,39.70000076293945,283.7,0.4708837,2.19745731,10.04551888,-0.03792322,-,-,-,1.76454139,-,-,-,-,-0.15136401,-,-,-32.73749542,-60.74004364,24.29999924,3,7
Tue Apr 16 20:55:45 ART 2013,16-abr-2013 20:55:44.841,-60.74010967,-32.73748447,6.5,3.0,40.099998474121094,284.0,0.07848062,1.56961226,7.29869699,-0.32618576,-,-,-,1.77086103,-,-,-,-,0.08171039,-,-,-32.73748398,-60.74010849,23.39999962,3,8
Tue Apr 16 20:55:46 ART 2013,16-abr-2013 20:55:45.468,-60.74018606,-32.73747539,7.017834,4.0,39.5,278.6,0.15696123,2.74682164,9.96703815,-0.03323722,-,-,-,1.77809143,-,-,6.62400246,-,-0.07398976,-,-,-32.73747635,-60.74018478,25.26420212,4,7
Tue Apr 16 20:55:47 ART 2013,16-abr-2013 20:55:46.486,-60.74025766,-32.73746823,7.25,3.0,40.20000076293945,282.1,-2.04049611,1.80505419,8.47590637,-0.17970359,-,-,-,1.78484929,-,-,-,-,-0.09214994,-,-,-32.73746872,-60.74025726,26.09999847,3,7
Tue Apr 16 20:55:48 ART 2013,16-abr-2013 20:55:47.486,-60.74034045,-32.73745411,7.5,3.0,40.099998474121094,281.5,0.15696123,2.35441852,11.45816994,0.10527575,-,-,-,1.7927655,-,-,3.45333362,-,0.19292668,-,-,-32.73745346,-60.74034119,27,3,8
Tue Apr 16 20:55:49 ART 2013,16-abr-2013 20:55:48.487,-60.74040904,-32.73744313,7.25,3.0,40.70000076293945,282.1,-0.23544185,2.432899,9.65311527,-0.07218099,-,-,-,1.79930866,-,-,-,-,0.01540935,-,-,-32.73744202,-60.74040985,26.09999847,3,8
Tue Apr 16 20:55:50 ART 2013,16-abr-2013 20:55:49.551,-60.74048124,-32.73743104,6.75,3.0,41.20000076293945,283.4,0.31392246,0.94176739,9.33919334,-0.12987304,-,-,-,1.80620742,-,-,-,-,-0.29839623,-,-,-32.73743057,-60.74048233,24.29999924,3,7
Tue Apr 16 20:55:51 ART 2013,16-abr-2013 20:55:50.481,-60.74053421,-32.73741697,5.5,3.0,41.5,281.6,0,0.62784493,10.3594408,-0.02929771,-,-,-,1.81141162,-,-,-,-,-0.01237594,-,-,-32.73741531,-60.74053574,19.79999924,3,8
Tue Apr 16 20:55:52 ART 2013,16-abr-2013 20:55:51.513,-60.7405801,-32.73740401,3.5,3.0,41.099998474121094,279.1,-0.15696123,1.49113166,11.53665066,0.0383513,-,-,-,1.81594658,-,-,-,-,0.09090754,-,-,-32.73740387,-60.74058151,12.59999943,3,7
Tue Apr 16 20:55:53 ART 2013,16-abr-2013 20:55:52.493,-60.74061193,-32.73740367,3.0413814,3.0,41.099998474121094,274.3,-0.31392246,3.13922453,9.10375118,-0.10509133,-,-,-,1.81893027,-,-,-,-,-0.01751221,-,-,-32.73740387,-60.74061203,10.9489727,3,7
Tue Apr 16 20:55:54 ART 2013,16-abr-2013 20:55:53.491,-60.74064949,-32.73739686,3.75,3.0,41.5,280.2,0.15696123,3.21770525,9.73159599,-0.04229331,-,-,-,1.82253087,-,-,0.89800662,-,0.0453072,-,-,-32.73739624,-60.74065018,13.5,3,8
Tue Apr 16 20:55:55 ART 2013,16-abr-2013 20:55:54.519,-60.74069856,-32.73738938,4.527693,3.0,41.099998474121094,281.5,-1.25568986,3.06074405,9.26071262,-0.08480668,-,-,-,1.82720435,-,-,-,-,0.02701158,-,-,-32.73738861,-60.74069977,16.29969406,3,8
Tue Apr 16 20:55:56 ART 2013,16-abr-2013 20:55:55.647,-60.74075128,-32.73737977,5.25,3.0,40.400001525878906,280.0,0.15696123,3.21770525,8.78982925,-0.13295311,-,-,-,1.83225942,-,-,7.42953062,-,-0.12604496,-,-,-32.73738098,-60.74075317,18.89999962,3,8
Tue Apr 16 20:55:57 ART 2013,16-abr-2013 20:55:56.553,-60.74081023,-32.73736536,5.5226803,3.0,40.70000076293945,286.5,-0.31392246,2.04049611,14.28347206,0.38389814,-,-,-,1.83801126,-,-,2.37187648,-,0.03239162,-,-,-32.73736572,-60.74081039,19.88164902,3,8
Tue Apr 16 20:55:58 ART 2013,16-abr-2013 20:55:57.783,-60.74086451,-32.73735085,5.2737556,3.0,40.70000076293945,290.9,-0.70632553,2.04049611,8.63286781,-0.18012679,-,-,-,1.84334731,-,-,-,-,-0.08326935,-,-,-32.73735046,-60.7408638,18.98551941,3,7
Tue Apr 16 20:55:59 ART 2013,16-abr-2013 20:55:58.890,-60.74091626,-32.73733398,5.0,3.0,40.599998474121094,290.8,-1.64809287,1.09872866,10.3594408,-0.01210546,-,-,-,1.84854615,-,-,-,-,-0.02971262,-,-,-32.73733521,-60.74091721,18,3,8
Tue Apr 16 20:56:00 ART 2013,16-abr-2013 20:55:59.557,-60.74096423,-32.73731464,4.75,3.0,40.599998474121094,291.5,-0.23544185,1.41265106,9.73159599,-0.08455133,-,-,-,1.85352767,-,-,-,-,-0.01250564,-,-,-32.73731613,-60.74096298,17.10000038,3,8
Tue Apr 16 20:56:01 ART 2013,16-abr-2013 20:56:00.544,-60.74099678,-32.73730817,3.0,3.0,40.900001525878906,281.6,0.23544185,1.64809287,9.57463551,-0.09659153,-,-,-,1.8566618,-,-,-,-,-0.031265,-,-,-32.7373085,-60.74099731,10.79999924,3,7
Tue Apr 16 20:56:02 ART 2013,16-abr-2013 20:56:01.481,-60.74103202,-32.73730392,2.25,3.0,40.29999923706055,295.8,-0.39240307,1.80505419,9.65311527,-0.08538151,-,-,-,1.85999823,-,-,-,-,-0.05198113,-,-,-32.73730469,-60.74103165,8.09999943,3,8
Tue Apr 16 20:56:03 ART 2013,16-abr-2013 20:56:02.466,-60.74104783,-32.73729077,1.75,3.0,40.70000076293945,308.4,-0.70632553,2.35441852,8.94678974,-0.14144135,-,-,-,1.86207736,-,-,-,-,-0.04592042,-,-,-32.73728943,-60.74104691,6.29999971,3,8
Tue Apr 16 20:56:04 ART 2013,16-abr-2013 20:56:03.481,-60.74106184,-32.73727717,1.5,3.0,40.79999923706055,302.7,-0.86328679,2.11897659,9.02527046,-0.13813132,-,-,-,1.86407709,-,-,-,-,-0.05056352,-,-,-32.73727798,-60.74106216,5.39999962,3,7
Tue Apr 16 20:56:05 ART 2013,16-abr-2013 20:56:04.480,-60.74107572,-32.73727286,1.25,3.0,41.099998474121094,291.4,-0.39240307,2.2759378,9.10375118,-0.12983966,-,-,-,1.86546314,-,-,-,-,-0.04226898,-,-,-32.73727417,-60.74107742,4.5,3,7
Tue Apr 16 20:56:06 ART 2013,16-abr-2013 20:56:05.480,-60.74109182,-32.73726224,1.118034,3.0,40.79999923706055,293.7,-1.09872866,1.96201539,9.57463551,-0.08467901,-,-,-,1.8673774,-,-,-,-,0.01572468,-,-,-32.73726273,-60.74109268,4.02492237,3,8
Tue Apr 16 20:56:07 ART 2013,16-abr-2013 20:56:06.492,-60.74109993,-32.73725563,0.75,3.0,40.0,289.8,-1.09872866,2.11897659,9.88855743,-0.05028605,-,-,-,1.86843348,-,-,-,-,0.05824684,-,-,-32.7372551,-60.74110031,2.69999981,3,8
Tue Apr 16 20:56:08 ART 2013,16-abr-2013 20:56:07.477,-60.7410982,-32.7372555,0.75,3.0,38.29999923706055,289.8,-0.86328679,2.2759378,9.33919334,-0.10343099,-,-,-,1.86859632,-,-,-,-,0.02326309,-,-,-32.7372551,-60.7410965,2.69999981,3,8
Tue Apr 16 20:56:09 ART 2013,16-abr-2013 20:56:08.491,-60.741099,-32.73726453,2.795085,3.0,35.29999923706055,214.0,-0.62784493,2.19745731,9.02527046,-0.13819879,-,-,-,1.86960053,-,-,5.41460371,-,-0.0093974,-,-,-32.73726273,-60.74110031,10.06230545,3,8
Tue Apr 16 20:56:10 ART 2013,16-abr-2013 20:56:09.516,-60.74110268,-32.73726632,0.25,3.0,35.20000076293945,214.0,-1.02024806,2.11897659,9.41767406,-0.09775513,-,-,-,1.86960053,-,-,-,-,-0.01017353,-,-,-32.73726654,-60.74110413,0.89999998,3,8
Tue Apr 16 20:56:11 ART 2013,16-abr-2013 20:56:10.492,-60.74110418,-32.73726802,0.0,3.0,36.599998474121094,0.0,-0.78480613,2.35441852,9.33919334,-0.10219574,-,-,-,1.86960053,-,-,-,-,-0.01461568,-,-,-32.73726654,-60.74110413,0,3,8
Tue Apr 16 20:56:12 ART 2013,16-abr-2013 20:56:11.479,-60.74110142,-32.73726837,0.0,3.0,36.099998474121094,0.0,-0.94176739,2.2759378,9.41767406,-0.09494549,-,-,-,1.86960053,-,-,-,-,-0.00736294,-,-,-32.73726654,-60.74110031,0,3,8
Tue Apr 16 20:56:13 ART 2013,16-abr-2013 20:56:12.479,-60.74110074,-32.73726953,0.0,3.0,36.29999923706055,0.0,-0.94176739,2.51137972,9.73159599,-0.05824769,-,-,-,1.86960053,-,-,-,-,0.02934736,-,-,-32.73727036,-60.74110031,0,3,8
Tue Apr 16 20:56:14 ART 2013,16-abr-2013 20:56:13.479,-60.74109981,-32.73727049,0.0,3.0,37.29999923706055,0.0,-0.86328679,2.35441852,10.04551888,-0.03181124,-,-,-,1.86960053,-,-,-,-,0.04692962,-,-,-32.73727036,-60.74110031,0,3,8
Tue Apr 16 20:56:15 ART 2013,16-abr-2013 20:56:14.488,-60.74110001,-32.73727067,0.0,3.0,38.099998474121094,0.0,-0.94176739,2.432899,9.81007671,-0.05247951,-,-,-,1.86960053,-,-,-,-,0.03511756,-,-,-32.73727036,-60.74110031,0,3,8
Tue Apr 16 20:56:16 ART 2013,16-abr-2013 20:56:15.479,-60.74110086,-32.73726935,0.0,3.0,38.400001525878906,0.0,-0.78480613,1.88353479,9.1822319,-0.08978708,-,-,-,1.86960053,-,-,-,-,-0.02231516,-,-,-32.73727036,-60.74110031,0,3,8
Tue Apr 16 20:56:17 ART 2013,16-abr-2013 20:56:16.479,-60.74109909,-32.73726829,0.0,3.0,38.20000076293945,0.0,-1.09872866,2.74682164,9.26071262,-0.09623635,-,-,-,1.86960053,-,-,-,-,0.07954717,-,-,-32.73726654,-60.74110031,0,3,7
Tue Apr 16 20:56:18 ART 2013,16-abr-2013 20:56:17.568,-60.74109846,-32.73726853,0.0,3.0,38.099998474121094,0.0,-0.62784493,1.88353479,10.04551888,-0.04342699,-,-,-,1.86960053,-,-,-,-,-0.0507321,-,-,-32.73727036,-60.74110031,0,3,8
Tue Apr 16 20:56:19 ART 2013,16-abr-2013 20:56:18.552,-60.74109749,-32.73726956,0.0,3.0,38.29999923706055,0.0,-0.62784493,-1.49113166,12.870821,0.23509204,-,-,-,1.86960053,-,-,-,-,0.20337671,-,-,-32.73727036,-60.7410965,0,3,8
Tue Apr 16 20:56:20 ART 2013,16-abr-2013 20:56:19.545,-60.74109756,-32.73727044,0.0,3.0,38.29999923706055,0.0,-6.4354105,6.12148809,8.08350372,0.13697517,-,-,-,1.86960053,-,-,-,-,-0.01266777,-,-,-32.73727036,-60.7410965,0,3,8
Tue Apr 16 20:56:21 ART 2013,16-abr-2013 20:56:20.547,-60.74109746,-32.7372708,0.0,3.0,38.29999923706055,0.0,-4.08099222,5.49364328,7.14173603,-0.07895005,-,-,-,1.86960053,-,-,-,-,-0.03457624,-,-,-32.73727036,-60.7410965,0,3,8
Tue Apr 16 20:56:22 ART 2013,16-abr-2013 20:56:21.552,-60.74109746,-32.7372708,0.0,3.0,38.29999923706055,0.0,-3.21770525,5.1797204,7.84806156,-0.07413745,-,-,-,1.86960053,-,-,-,-,-0.00298529,-,-,-32.73727036,-60.7410965,0,3,8
Tue Apr 16 20:56:23 ART 2013,16-abr-2013 20:56:22.480,-60.74109739,-32.737271,0.0,3.0,38.29999923706055,0.0,-3.21770525,5.02275944,7.84806156,-0.08238351,-,-,-,1.86960053,-,-,-,-,0.00520336,-,-,-32.73727036,-60.7410965,0,3,8
Tue Apr 16 20:56:24 ART 2013,16-abr-2013 20:56:23.474,-60.74109736,-32.7372711,0.0,3.0,38.29999923706055,0.0,-3.13922453,5.10124016,7.92654228,-0.07448494,-,-,-,1.86960053,-,-,-,-,0.00901893,-,-,-32.73727036,-60.7410965,0,3,8
